Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL1,-1206.6000000000004
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L12minusL6,-801.0
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L14minusL6,-851.8899999999994
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L16minusL6,-814.6899999999996
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL6,-1022.9099999999999
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L14minusL12,-50.88999999999942
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L16minusL12,-13.6899999999996
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL12,-221.90999999999985
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL14,-171.02000000000044
152,-7617.229999999981,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL16,-208.22000000000025
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,S02minusS92,-694.4799999999996
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,S12minusS92,-1421.1800000000003
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,S12minusS02,-726.7000000000007
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L6minusL1,-131.6199999999999
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L12minusL1,-392.6700000000001
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L14minusL1,-609.8999999999996
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L16minusL1,-700.3299999999999
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L18minusL1,-823.75
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L12minusL6,-261.0500000000002
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L14minusL6,-478.27999999999975
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L16minusL6,-568.71
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L18minusL6,-692.1300000000001
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L14minusL12,-217.22999999999956
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L16minusL12,-307.65999999999985
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L18minusL12,-431.0799999999999
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L16minusL14,-90.43000000000029
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L18minusL14,-213.85000000000036
153,-8030.550000000047,1940.5599999995902,3180.5,-2616.02,5.8,L18minusL16,-123.42000000000007
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,S02minusS92,-1388.4300000000003
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,S12minusS92,-1813.9099999999999
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,S12minusS02,-425.47999999999956
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L6minusL1,-104.77999999999975
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L12minusL1,-230.5
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L14minusL1,-325.09999999999945
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L16minusL1,-366.6999999999998
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L18minusL1,-377.22999999999956
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L12minusL6,-125.72000000000025
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L14minusL6,-220.3199999999997
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L16minusL6,-261.9200000000001
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L18minusL6,-272.4499999999998
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L14minusL12,-94.59999999999945
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L16minusL12,-136.19999999999982
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L18minusL12,-146.72999999999956
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L16minusL14,-41.600000000000364
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L18minusL14,-52.13000000000011
154,-9769.979999999981,-1967.9699999997392,3901.7,-2775.0,29.56,L18minusL16,-10.529999999999745
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,S02minusS92,-195.21000000000004
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,S12minusS92,-317.0099999999993
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,S12minusS02,-121.79999999999927
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L6minusL1,-26.75
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L12minusL1,-60.05000000000018
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L14minusL1,-93.51000000000022
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L16minusL1,-111.06999999999971
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L18minusL1,-114.55000000000018
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L12minusL6,-33.30000000000018
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L14minusL6,-66.76000000000022
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L16minusL6,-84.31999999999971
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L18minusL6,-87.80000000000018
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L14minusL12,-33.460000000000036
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L16minusL12,-51.01999999999953
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L18minusL12,-54.5
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L16minusL14,-17.55999999999949
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L18minusL14,-21.039999999999964
155,-5250.989999999991,-3781.0300000002608,4587.97,-2780.62,0.0,L18minusL16,-3.480000000000473
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,S02minusS92,-150.10000000000036
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,S12minusS92,-1373.67
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,S12minusS02,-1223.5699999999997
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L6minusL1,-66.9399999999996
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L12minusL1,-977.0
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L14minusL1,-1052.5900000000001
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L16minusL1,-1022.96
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L18minusL1,-1346.4299999999994
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L12minusL6,-910.0600000000004
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L14minusL6,-985.6500000000005
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L16minusL6,-956.0200000000004
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L18minusL6,-1279.4899999999998
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L14minusL12,-75.59000000000015
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L16minusL12,-45.960000000000036
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L18minusL12,-369.4299999999994
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L18minusL14,-293.83999999999924
156,-7510.819999999949,1009.8899999996647,2997.88,-2660.96,7.0,L18minusL16,-323.46999999999935
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,S02minusS92,-882.3199999999997
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,S12minusS92,-2766.5499999999997
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,S12minusS02,-1884.23
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L6minusL1,-228.8099999999995
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L12minusL1,-1813.62
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L14minusL1,-1579.37
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L16minusL1,-1250.4499999999998
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L18minusL1,-2006.9299999999998
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L12minusL6,-1584.8100000000004
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L14minusL6,-1350.5600000000004
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L16minusL6,-1021.6400000000003
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L18minusL6,-1778.1200000000003
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L18minusL12,-193.30999999999995
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L18minusL14,-427.55999999999995
157,-5781.819999999949,4452.129999999888,5205.81,-2497.13,13.0,L18minusL16,-756.48
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,S02minusS92,-472.15999999999985
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,S12minusS92,-1974.4499999999998
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,S12minusS02,-1502.29
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L6minusL1,-555.3800000000001
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L12minusL1,-1446.7600000000002
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L14minusL1,-1411.7600000000002
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L16minusL1,-1392.9899999999998
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L18minusL1,-1769.1100000000006
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L12minusL6,-891.3800000000001
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L14minusL6,-856.3800000000001
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L16minusL6,-837.6099999999997
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L18minusL6,-1213.7300000000005
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L18minusL12,-322.35000000000036
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L18minusL14,-357.35000000000036
158,-5919.239999999991,2624.839999999851,3360.25,-2587.65,8.0,L18minusL16,-376.1200000000008
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S02minusS92,-461.4900000000007
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S12minusS92,-2405.3600000000006
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S12minusS02,-1943.87
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L6minusL1,-1186.04
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L12minusL1,-2042.8200000000002
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L14minusL1,-1915.3900000000003
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L16minusL1,-1702.3100000000004
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL1,-1979.6100000000001
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L12minusL6,-856.7800000000002
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L14minusL6,-729.3500000000004
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L16minusL6,-516.2700000000004
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL6,-793.5700000000002
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL14,-64.2199999999998
159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL16,-277.2999999999997
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,S02minusS92,-1800.42
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,S12minusS92,-2439.6600000000003
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,S12minusS02,-639.2400000000002
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L6minusL1,-96.77000000000044
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L12minusL1,-512.2600000000002
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L14minusL1,-535.0799999999999
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L16minusL1,-437.8100000000004
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L18minusL1,-569.5500000000002
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L12minusL6,-415.4899999999998
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L14minusL6,-438.3099999999995
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L16minusL6,-341.03999999999996
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L18minusL6,-472.77999999999975
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L14minusL12,-22.81999999999971
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L18minusL12,-57.289999999999964
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L18minusL14,-34.470000000000255
160,-7557.359999999986,4595.389999999665,4539.9,-2535.88,14.0,L18minusL16,-131.73999999999978
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,S02minusS92,-2.4399999999996
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,S12minusS92,-389.22999999999956
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,S12minusS02,-386.78999999999996
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L6minusL1,-6.420000000000073
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L12minusL1,-234.26000000000022
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L14minusL1,-331.15999999999985
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L16minusL1,-368.77000000000044
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L18minusL1,-573.8599999999997
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L12minusL6,-227.84000000000015
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L14minusL6,-324.7399999999998
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L16minusL6,-362.35000000000036
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L18minusL6,-567.4399999999996
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L14minusL12,-96.89999999999964
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L16minusL12,-134.51000000000022
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L18minusL12,-339.59999999999945
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L16minusL14,-37.61000000000058
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L18minusL14,-242.69999999999982
161,-10053.76000000001,430.54999999981374,5215.36,-2715.86,0.0,L18minusL16,-205.08999999999924
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,S02minusS92,-393.4399999999996
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,S12minusS92,-836.8099999999995
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,S12minusS02,-443.3699999999999
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L6minusL1,-90.94000000000051
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L12minusL1,-223.21000000000004
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L14minusL1,-340.75
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L16minusL1,-408.2000000000007
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L18minusL1,-476.8200000000006
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L12minusL6,-132.26999999999953
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L14minusL6,-249.8099999999995
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L16minusL6,-317.2600000000002
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L18minusL6,-385.8800000000001
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L14minusL12,-117.53999999999996
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L16minusL12,-184.9900000000007
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L18minusL12,-253.61000000000058
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L16minusL14,-67.45000000000073
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L18minusL14,-136.07000000000062
162,-8827.829999999958,-3474.2800000002608,2775.0,-2739.0,0.0,L18minusL16,-68.61999999999989
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,S12minusS02,-155.23999999999978
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L6minusL1,-45.48999999999978
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L12minusL1,-68.51000000000022
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L14minusL1,-124.03999999999996
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L16minusL1,-106.51000000000022
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L18minusL1,-44.63999999999942
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L12minusL6,-23.020000000000437
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L14minusL6,-78.55000000000018
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L16minusL6,-61.02000000000044
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L14minusL12,-55.529999999999745
163,-5850.819999999949,-3779.5099999997765,4035.73,-2656.0,4.33,L16minusL12,-38.0
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,S02minusS92,-471.2399999999998
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,S12minusS92,-2363.8199999999997
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,S12minusS02,-1892.58
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L6minusL1,-1431.0299999999997
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L12minusL1,-2244.8399999999997
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L14minusL1,-1873.25
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L16minusL1,-1666.3400000000001
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L18minusL1,-1962.0099999999998
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L12minusL6,-813.81
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L14minusL6,-442.22000000000025
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L16minusL6,-235.3100000000004
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L18minusL6,-530.98
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L18minusL14,-88.75999999999976
164,-7755.719999999972,3988.269999999553,3904.99,-2564.72,12.0,L18minusL16,-295.6699999999996
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,S02minusS92,-942.1999999999998
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,S12minusS92,-2182.87
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,S12minusS02,-1240.67
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L6minusL1,-846.8999999999996
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L12minusL1,-927.5899999999992
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL1,-990.8399999999992
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L16minusL1,-871.0099999999993
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL1,-1578.0199999999995
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L12minusL6,-80.6899999999996
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL6,-143.9399999999996
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L16minusL6,-24.109999999999673
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL6,-731.1199999999999
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL12,-63.25
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL12,-650.4300000000003
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL14,-587.1800000000003
165,-8015.300000000047,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL16,-707.0100000000002
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,S02minusS92,-34.779999999999745
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,S12minusS92,-999.1599999999999
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,S12minusS02,-964.3800000000001
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L6minusL1,-34.039999999999964
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L12minusL1,-579.4200000000001
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L14minusL1,-850.7700000000004
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L16minusL1,-908.25
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L18minusL1,-1402.9800000000005
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L12minusL6,-545.3800000000001
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L14minusL6,-816.7300000000005
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L16minusL6,-874.21
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L18minusL6,-1368.9400000000005
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L14minusL12,-271.35000000000036
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L16minusL12,-328.8299999999999
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L18minusL12,-823.5600000000004
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L16minusL14,-57.47999999999956
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L18minusL14,-552.21
166,-8745.910000000033,749.019999999553,4356.94,-2680.73,1.0,L18minusL16,-494.7300000000005
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,S02minusS92,-633.7700000000004
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,S12minusS92,-3479.2200000000003
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,S12minusS02,-2845.45
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L6minusL1,-706.6299999999992
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L12minusL1,-2106.3799999999997
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L14minusL1,-2090.4299999999994
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L16minusL1,-1971.8899999999994
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L18minusL1,-2250.0499999999997
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L12minusL6,-1399.7500000000005
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L14minusL6,-1383.8000000000002
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L16minusL6,-1265.2600000000002
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L18minusL6,-1543.4200000000005
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L18minusL12,-143.67000000000007
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L18minusL14,-159.62000000000035
167,-4082.9899999999907,3801.339999999851,2585.76,-2551.76,18.3,L18minusL16,-278.1600000000003
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,S02minusS92,-419.1700000000001
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,S12minusS92,-3099.7000000000003
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,S12minusS02,-2680.53
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L6minusL1,-541.4399999999996
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L12minusL1,-2148.66
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L14minusL1,-1808.1
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L16minusL1,-1639.8399999999997
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L18minusL1,-2236.14
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L12minusL6,-1607.2200000000003
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L14minusL6,-1266.6600000000003
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L16minusL6,-1098.4
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L18minusL6,-1694.7000000000003
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L18minusL12,-87.48000000000002
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L18minusL14,-428.03999999999996
168,-3856.570000000007,3182.4699999997392,5112.43,-2616.3,16.0,L18minusL16,-596.3000000000002
169,-10508.199999999953,-4528.3499999996275,3554.24,-2663.99,24.82,S12minusS92,-93.80000000000018
169,-10508.199999999953,-4528.3499999996275,3554.24,-2663.99,24.82,S12minusS02,-176.62000000000035
169,-10508.199999999953,-4528.3499999996275,3554.24,-2663.99,24.82,L6minusL1,-104.01000000000022
169,-10508.199999999953,-4528.3499999996275,3554.24,-2663.99,24.82,L12minusL1,-82.71000000000004
169,-10508.199999999953,-4528.3499999996275,3554.24,-2663.99,24.82,L14minusL1,-35.059999999999945
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S02minusS92,-58.93000000000029
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S12minusS92,-966.7200000000003
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S12minusS02,-907.79
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L6minusL1,-39.13999999999942
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L12minusL1,-517.5699999999997
